X1,version,uid,type,f2525b,typeDescription,how,parsedhow,time,start,stale,access,opex,opexDescription,qos,qosDescription,flowTagsVersion,remarksSource,remarksTime,remarksTo,remarksKeywords,remarksVersion,requestNotify,requestWilcoby,requestPriority,requestVersion,requestTo,requestAuthority,requestStreamTo,sensorAzimuth,sensorElevation,sensorRoll,sensorFOV,sensorVFOV,sensorNorth,sensorVersion,sensorType,sensorModel,sensorRange,spatialAttitudeRoll,spatialAttitudePitch,spatialAttitudeYaw,spatialAttitudeERoll,spatialAttitudeEPitch,spatialAttitudeEYaw,spatialSpinRoll,spatialSpinPitch,spatialSpinYaw,spatialSpinERoll,spatialSpinEPitch,spatialSpinEYaw,spatialVersion,trackCourse,trackSpeed,trackSlope,trackECourse,trackESpeed,trackESlope,trackVersion,uidVersion,objectid,globalid,x,y
738850,2,3660236090011487,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619717274000,1619717258000,1619717378000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.8245332941201,79.224376,NA,NA,NA,NA,NA,NA,738851,{0D1A5529-E6AD-4DA0-B69B-AFECE7E18B7F},-76.4009,37.17555
780327,2,137245966538086,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619718724000,1619718740000,1619718860000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.7,NA,NA,NA,NA,NA,NA,780328,{E6E7037D-DC11-4DC7-A00B-987685D13720},-76.18513,36.91303
389669,2,1029148486976378,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619705723000,1619705695000,1619705815000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.6,NA,NA,NA,NA,NA,NA,389670,{39B0526F-376E-4273-99B7-CEE7212FA970},-76.18199,36.92238
920528,2,2971338971901369,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619723793000,1619723774000,1619723894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.7543952021647,0.9000000000000001,NA,NA,NA,NA,NA,NA,920529,{3414D526-8D0F-47B8-99E5-18ADA13E6822},-76.3513,36.85781
335056,2,3149334250557104,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619703868000,1619703892000,1619704012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.13912495889085,216.06648,NA,NA,NA,NA,NA,NA,335057,{8D39C476-DC19-477F-ABE1-E21AEDA88835},-76.41961,37.36844
616499,2,708603941348610,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619713133000,1619713138000,1619713258000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.10624343798685,6.4,NA,NA,NA,NA,NA,NA,616500,{A1C736F4-1860-4C94-945B-E9C4EA543D29},-76.33692,36.94722
496010,2,3374878275506714,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709203000,1619709212000,1619709332000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.38347272518172,16.462208,NA,NA,NA,NA,NA,NA,496011,{B5045B26-EDDD-44F9-9632-475CE3610792},-76.6454,37.63855
647081,2,3469587144401026,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619714139000,1619714131000,1619714251000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.53529363849759,9.099999999999998,NA,NA,NA,NA,NA,NA,647082,{EE9FD247-EDE5-4E7D-92DD-406DD512B04D},-76.31521,36.99046
262155,2,876286320584933,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619622213000,1619622206000,1619622326000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.58935159477664,2.5,NA,NA,NA,NA,NA,NA,262156,{AFAD8089-06A3-46EC-A2B7-051F87FC2276},-76.0962,36.71569
878873,2,2557312250515393,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619722259000,1619722280000,1619722400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.3298911196047,217.095368,NA,NA,NA,NA,NA,NA,878874,{02CB2C35-914B-425D-A8A7-372257771C0D},-76.51007,36.52032
672660,2,ANDURIL-LATTICE-DE29,a-f-G-E-S,SFGPES---------,friendly ground equipment sensor,m-g,machine gps,1619715013000,1619715037000,1619715157000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,672661,{C9AF255E-B076-4DF0-BDEA-A88238BCF970},-76.032837833,36.9219925
925264,2,4236833616655712,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619723959000,1619723978000,1619724098000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.53529363849759,112.14879199999999,NA,NA,NA,NA,NA,NA,925265,{598AEE0C-75DE-453E-A3EA-A89C7DEB935C},-76.58055,37.13379
107079,2,1051212551674657,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619616742000,1619616768000,1619616888000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.13912495889085,225.84091600000002,NA,NA,NA,NA,NA,NA,107080,{B57FFDFD-2D7C-4D1A-B7B2-4B22713E1AF9},-76.79431,36.95801
626705,2,2641600469743891,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619713458000,1619713302000,1619713422000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.66474645225065,64.3055,NA,NA,NA,NA,NA,NA,626706,{53CEEA94-0DB8-4654-9B93-787E895E1DC5},-76.29491,36.69331
672603,2,3007339203634689,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619715008000,1619715018000,1619715138000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1754667058799,51.958844,NA,NA,NA,NA,NA,NA,672604,{13BA0E05-B9B2-462E-A22D-AE5AF5C83C26},-76.84633,37.24988
942173,2,3096551691431120,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619724553000,1619724578000,1619724698000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.63567758289742,230.470912,NA,NA,NA,NA,NA,NA,942174,{31943539-2ACB-4146-A1B7-3B2BAB153F8C},-75.99424,37.20406
770487,2,3458427098081448,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718379000,1619718404000,1619718524000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.965932496459345,258.25088800000003,NA,NA,NA,NA,NA,NA,770488,{CD5BD550-A348-416F-A9EC-0FF99177A8B1},-77.12488,36.59528
87672,2,2074610168584961,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619616298000,1619616324000,1619616444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,7.2,NA,NA,NA,NA,NA,NA,87673,{DD967B5C-546F-4CAF-9AE1-C481FBF669FB},-76.29502,36.83417
401771,2,2785817970802840,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619706108000,1619706120000,1619706240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.526243158047,221.72536400000004,NA,NA,NA,NA,NA,NA,401772,{4A40848B-AAC8-43F9-B5A3-1A9BF2546738},-76.09614,36.88981
942814,2,1922007969562800,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619724574000,1619724554000,1619724674000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.0594873066316,11.8,NA,NA,NA,NA,NA,NA,942815,{16258B5A-8084-4806-8B4A-F6BB0E8E6643},-76.33964,36.93596
332450,2,2431960266789339,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619703783000,1619703783000,1619703903000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.4,NA,NA,NA,NA,NA,NA,332451,{58758994-3E9C-40E7-B49B-E9B90F131A28},-76.24447,36.72264
706308,2,1130063479813020,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619716154000,1619716116000,1619716236000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,2.2,NA,NA,NA,NA,NA,NA,706309,{59FE1A68-F48E-47A8-BD76-2D528505097F},-76.295,36.77318
784293,2,2017006127983600,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619718863000,1619718882000,1619719002000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.5,NA,NA,NA,NA,NA,NA,784294,{2DFE88D3-DD24-4AE2-92B6-09B8F5D19B37},-76.29476,36.83527
550926,2,1055710242333671,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619711003000,1619711020000,1619711140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.3115722241093,219.153144,NA,NA,NA,NA,NA,NA,550927,{2375E10B-CB76-49C8-BCD8-AA6633174CCA},-76.46403,36.26275
791813,2,3901802452534467,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619719128000,1619719144000,1619719264000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.526243158047,227.38424800000004,NA,NA,NA,NA,NA,NA,791814,{D3FDF805-7FEF-4C26-A3F7-FC5A32D46F0A},-76.85597,36.12896
53688,2,3414315765858049,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619615426000,1619615400000,1619615520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.3,NA,NA,NA,NA,NA,NA,53689,{2E26B91F-65FD-4789-AF7B-636C625EB73D},-76.07059,36.90386
589595,2,1560358633581506,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619712259000,1619712264000,1619712384000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.173146693655895,216.580924,NA,NA,NA,NA,NA,NA,589596,{DF6FFA9C-FFF4-4734-9EC4-25FA3B14C3D6},-76.06277,37.38596
510369,2,1524267171334365,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709668000,1619709676000,1619709796000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.24231111709787,79.224376,NA,NA,NA,NA,NA,NA,510370,{2F6B5AF1-09E8-4145-AC8F-31D1AE1FC1C1},-75.93028,36.935
697537,2,996576288862597,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619715853000,1619715831000,1619715951000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.8999999999999995,NA,NA,NA,NA,NA,NA,697538,{3443CB5A-C95F-44B1-9F66-DC53E49B3B13},-76.30208,36.77728
457030,2,3759773660837931,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619707918000,1619707892000,1619708012000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,4.2,NA,NA,NA,NA,NA,NA,457031,{A57678D8-D5D9-4B7F-8A33-6E97620D4136},-76.29755,36.84681
500690,2,3774793909377747,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619709353000,1619709368000,1619709488000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.13912495889085,218.12425600000003,NA,NA,NA,NA,NA,NA,500691,{AE2413F4-C233-41C5-A9A9-4B84CC7D74B3},-76.37892,37.41347
584683,2,2817856934970132,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619712093000,1619712100000,1619712220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.36332278460816,139.92876799999996,NA,NA,NA,NA,NA,NA,584684,{7EC0DB9F-7C8D-4D4A-8A6C-1E68BEEA00BF},-75.94096,37.034910000000004
372901,2,4078773095995529,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619705158000,1619705166000,1619705286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.688427775890716,61.218835999999996,NA,NA,NA,NA,NA,NA,372902,{B6423A29-3AF3-4D66-B635-0A513525276B},-76.73122,37.4054
100590,2,3614863526759982,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619616573000,1619616590000,1619616710000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.19762338852058,73.565492,NA,NA,NA,NA,NA,NA,100591,{4F26BF4F-ADFB-41B9-B18B-2D2ED007A566},-76.73344,36.6492
692510,2,2454638090069452,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619715683000,1619715696000,1619715816000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.6165272748183,44.242184,NA,NA,NA,NA,NA,NA,692511,{B3A1ABA3-A07E-42F2-8112-01C815814C5E},-76.21257,36.93645
515200,2,2995674657969875,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619709828000,1619709805000,1619709925000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.0594873066316,6.7,NA,NA,NA,NA,NA,NA,515201,{10A9430A-8860-4864-B2EC-D19E55D77136},-76.33528,36.90191
995742,2,4383228578197889,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619726438000,1619726304000,1619726424000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.12880431820537,253.106448,NA,NA,NA,NA,NA,NA,995743,{654EFE68-F199-490D-99F8-EB7683EAEA60},-75.67646,37.70126
60070,2,1662390853968213,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619615561000,1619615582000,1619615702000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.35619026890205,72.536604,NA,NA,NA,NA,NA,NA,60071,{DDB9759B-0F28-48E3-843A-15D441195674},-75.71411,36.06853
187075,2,2334464602186581,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619619088000,1619619088000,1619619208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,0.6,NA,NA,NA,NA,NA,NA,187076,{4A4288AF-C4EA-4FBC-ABB1-5C5051047279},-75.98501,36.82548
195788,2,3170416224815745,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619619463000,1619619480000,1619619600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.199179956855914,39.612188,NA,NA,NA,NA,NA,NA,195789,{070B3CDE-47F4-4A7E-AB8F-52C2890ECDCE},-76.45134,36.69887
452633,2,256437651084651,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619707778000,1619707802000,1619707922000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.63567758289742,224.812028,NA,NA,NA,NA,NA,NA,452634,{C61ADB65-7487-4C12-974A-D5D422C7ECFC},-76.49862,36.39151
272408,2,3822266974457627,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619701778000,1619701798000,1619701918000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.36432241710264,5.999999999999999,NA,NA,NA,NA,NA,NA,272409,{F7D68FFD-59F2-4ECB-ABF3-E75823A67C46},-76.07777,36.90424
406281,2,1442225631353202,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619706258000,1619706262000,1619706382000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.55544944328562,1.3,NA,NA,NA,NA,NA,NA,406282,{1398E301-9A04-43EA-ADB3-29DBA9F4AE6D},-76.32696,36.879
480133,2,422328192917188,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619708668000,1619708668000,1619708788000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,84.88326,NA,NA,NA,NA,NA,NA,480134,{73BCA9E4-6888-4264-94B1-80EAA3AA3B42},-76.25324,37.23523
101857,2,141444717509889,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619616602000,1619616578000,1619616698000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.68842777589072,74.59438,NA,NA,NA,NA,NA,NA,101858,{9BFA08D8-F5D9-499A-87BC-531BB58FFCE7},-76.15266,37.26638
773174,2,953992742954220,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619718474000,1619718490000,1619718610000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.9872688247244,76.13771200000001,NA,NA,NA,NA,NA,NA,773175,{42CF278B-4261-4B60-867B-FCDB610C8CCC},-77.46086,36.2641
356994,2,4078773095995529,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619704623000,1619704580000,1619704700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.8608750411092,65.84883200000002,NA,NA,NA,NA,NA,NA,356995,{B4113343-5B26-44B2-9ADB-99AD63711E12},-76.553210000000007,37.08178
175262,2,3133705678862281,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619618588000,1619618346000,1619618466000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.139124958890875,240.75979200000003,NA,NA,NA,NA,NA,NA,175263,{0FF385B7-7A5B-458D-BA86-51EB44E54895},-77.69352,37.67831
697392,2,2504929488055563,a-u-S,SUSP-----------,unknown surface sea sea surface track,m-a,machine tracker,1619715849000,1619715831000,1619715951000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.18587095495246,2.6,NA,NA,NA,NA,NA,NA,697393,{27C9C0EC-812A-4DB3-ADBB-0C6B5A010501},-76.29557,36.77193
841996,2,2814850017534199,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619720893000,1619720910000,1619721030000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.01960228238897,234.07202,NA,NA,NA,NA,NA,NA,841997,{DCBB76C0-456C-4E3B-B107-A99D5A160106},-76.03439,37.40332
31109,2,3899791082023425,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619614901000,1619614920000,1619615040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.8268533063442,52.987732,NA,NA,NA,NA,NA,NA,31110,{28DBDF8B-8669-4888-A64B-9F5F5E9B188F},-75.5258,36.07789
476069,2,2475161861954981,a-u-A,SUAP-----------,unknown air air track,m-a,machine tracker,1619708528000,1619708548000,1619708668000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.96593249645935,203.20538,NA,NA,NA,NA,NA,NA,476070,{E49B2989-EE7F-4AFC-883E-AD6B79918003},-77.22296,36.49187
